cte	speed	angle	d_error	i_error	p_error	steering_angle	throttle	
-0.6866	21.7568	1.3479	0.0	95.4478	-0.6866	0.0418722	0.7581278	
-0.6944	21.7983	2.711	-0.00780000000000003	94.7534	-0.6944	0.0909266000000002	0.7090734	
-0.6944	21.7983	2.711	0.0	94.059	-0.6944	0.044821	0.755179	
-0.7015	22.0096	2.7095	-0.0071	93.3575	-0.7015	0.0895425	0.7104575	
-0.7015	22.0096	2.7095	0.0	92.656	-0.7015	0.047644	0.752356	
-0.7081	22.0536	2.6749	-0.00659999999999994	91.9479	-0.7081	0.0892720999999996	0.7107279	
-0.7081	22.0536	2.6749	0.0	91.2398	-0.7081	0.0503802	0.7496198	
-0.7141	22.2601	2.6681	-0.00600000000000001	90.5257	-0.7141	0.0882943	0.7117057	
-0.7198	22.3109	1.6958	-0.00570000000000004	89.8059	-0.7198	0.0883541000000003	0.7116459	
-0.7198	22.3109	1.6958	0.0	89.0861	-0.7198	0.0548739	0.7451261	
-0.7248	22.5251	2.6452	-0.005	88.3613	-0.7248	0.0865987000000001	0.7134013	
-0.7248	22.5251	2.6452	0.0	87.6365	-0.7248	0.0573235	0.7426765	
-0.7292	22.5717	2.6013	-0.00439999999999996	86.9073	-0.7292	0.0853326999999998	0.7146673	
-0.7292	22.5717	2.6013	0.0	86.1781	-0.7292	0.0596619	0.7403381	
-0.7331	22.7711	2.5697	-0.00390000000000001	85.445	-0.7331	0.0845750000000001	0.715425	
-0.7331	22.7711	2.5697	0.0	84.7119	-0.7331	0.0619081	0.7380919	
-0.7363	22.8311	2.5507	-0.00319999999999998	83.9756	-0.7363	0.0824843999999999	0.7175156	
-0.739	23.0187	1.984	-0.00270000000000004	83.2366	-0.739	0.0807634000000003	0.7192366	
-0.739	23.0187	1.984	0.0	82.4976	-0.739	0.0653024000000001	0.7346976	
-0.7412	23.0993	2.4554	-0.00219999999999998	81.7564	-0.7412	0.0796835999999999	0.7203164	
-0.7412	23.0993	2.4554	0.0	81.0152	-0.7412	0.0672248000000001	0.7327752	
-0.7427	23.2696	2.4284	-0.00150000000000006	80.2725	-0.7427	0.0772675000000004	0.7227325	
-0.7427	23.2696	2.4284	0.0	79.5298	-0.7427	0.0690102	0.7309898	
-0.7436	23.3567	2.368	-0.000900000000000012	78.7862	-0.7436	0.0753338000000001	0.7246662	
-0.744	23.5204	2.1616	-0.000399999999999956	78.0422	-0.744	0.0731577999999998	0.7268422	
-0.744	23.5204	2.1616	0.0	77.2982	-0.744	0.0715018000000001	0.7284982	
-0.7437	23.6182	2.2653	0.000299999999999967	76.5544999999999	-0.7437	0.0703855000000003	0.7296145	
-0.7437	23.6182	2.2653	0.0	75.8107999999999	-0.7437	0.0729292000000001	0.7270708	
-0.7429	23.773	2.196	0.000800000000000023	75.0678999999999	-0.7429	0.0687120999999999	0.7312879	
-0.7429	23.773	2.196	0.0	74.3249999999999	-0.7429	0.0742550000000001	0.725745	
-0.7415	23.8776	2.1541	0.00139999999999996	73.5834999999999	-0.7415	0.0663165000000003	0.7336835	
-0.7415	23.8776	2.1541	0.0	72.8419999999999	-0.7415	0.0754580000000001	0.724542	
-0.7394	24.0268	2.0942	0.0021000000000001	72.1025999999999	-0.7394	0.0631773999999995	0.736822600000001	
-0.7394	24.0268	2.0942	0.0	71.3631999999999	-0.7394	0.0765168000000001	0.7234832	
-0.7368	24.1376	2.0158	0.00259999999999994	70.6263999999999	-0.7368	0.0611336000000005	0.7388664	
-0.7336	24.2823	2.3493	0.00319999999999998	69.8927999999999	-0.7336	0.0576272000000002	0.7423728	
-0.7336	24.2823	2.3493	0.0	69.1591999999999	-0.7336	0.0775608000000001	0.7224392	
-0.7297	24.3922	1.877	0.00390000000000001	68.4294999999999	-0.7297	0.0541105	0.7458895	
-0.7297	24.3922	1.877	0.0	67.6997999999999	-0.7297	0.0782402000000001	0.7217598	
-0.7253	24.5382	1.7891	0.00440000000000007	66.9744999999999	-0.7253	0.0516854999999996	0.7483145	
-0.7253	24.5382	1.7891	0.0	66.2491999999999	-0.7253	0.0788108000000001	0.7211892	
-0.7204	24.6565	1.7285	0.0048999999999999	65.5287999999999	-0.7204	0.0491512000000007	0.750848799999999	
-0.7147	24.7972	2.4066	0.00570000000000004	64.8140999999999	-0.7147	0.0439258999999998	0.7560741	
-0.7147	24.7972	2.4066	0.0	64.0993999999999	-0.7147	0.0788406000000001	0.7211594	
-0.7085	24.9085	1.5345	0.00619999999999998	63.3908999999999	-0.7085	0.0411091000000002	0.7588909	
-0.7085	24.9085	1.5345	0.0	62.6823999999999	-0.7085	0.0790176000000001	0.7209824	
-0.7018	25.056	1.4641	0.00670000000000004	61.9805999999999	-0.7018	0.0381793999999998	0.7618206	
-0.7018	25.056	1.4641	0.0	61.2787999999999	-0.7018	0.0790812000000001	0.7209188	
-0.6946	25.1777	1.3908	0.00719999999999998	60.5841999999999	-0.6946	0.0351358000000002	0.7648642	
-0.6946	25.1777	1.3908	0.0	59.8895999999999	-0.6946	0.0790304000000001	0.7209696	
-0.6869	25.3195	1.3147	0.00770000000000004	59.2026999999999	-0.6869	0.0319772999999998	0.7680227	
-0.6869	25.3195	1.3147	0.0	58.5157999999999	-0.6869	0.0788642000000001	0.7211358	
-0.6787	25.4468	1.2358	0.00819999999999999	57.8370999999999	-0.6787	0.0287029000000001	0.7712971	
-0.6787	25.4468	1.2358	0.0	57.1583999999999	-0.6787	0.0785816000000001	0.7214184	
-0.6701	25.5859	1.1539	0.00859999999999994	56.4882999999999	-0.6701	0.0259317000000004	0.7740683	
-0.6607	25.7163	2.4009	0.00940000000000007	55.8275999999999	-0.6607	0.0199123999999996	0.7800876	
-0.6607	25.7163	2.4009	0.0	55.1668999999999	-0.6607	0.0769731000000001	0.7230269	
-0.6509	25.8336	0.9341	0.00979999999999992	54.5159999999999	-0.6509	0.0168640000000006	0.783135999999999	
-0.6509	25.8336	0.9341	0.0	53.8650999999999	-0.6509	0.0763149000000001	0.7236851	
-0.6407	25.9809	0.8579	0.0102	53.2243999999999	-0.6407	0.0137156000000001	0.7862844	
-0.6407	25.9809	0.8579	0.0	52.5836999999999	-0.6407	0.0755563000000001	0.7244437	
-0.6301	26.1108	0.7792	0.0106000000000001	51.9535999999999	-0.6301	0.0104663999999997	0.7895336	
-0.6301	26.1108	0.7792	0.0	51.3234999999999	-0.6301	0.0746965000000001	0.7253035	
-0.6191	26.2526	0.698	0.011	50.7043999999999	-0.6191	0.0071156	0.7928844	
-0.6074	26.3863	2.3037	0.0116999999999999	50.0969999999999	-0.6074	0.00118300000000048	0.798817	
-0.6074	26.3863	2.3037	0.0	49.4895999999999	-0.6074	0.0719904000000001	0.7280096	
-0.5953	26.5009	0.4659	0.0121	48.8942999999999	-0.5953	-0.00243429999999993	0.7975657	
-0.5953	26.5009	0.4659	0.0	48.2989999999999	-0.5953	0.0707610000000001	0.729239	
-0.583	26.6538	0.3755	0.0123000000000001	47.7159999999999	-0.583	-0.00491600000000048	0.795084	
-0.583	26.6538	0.3755	0.0	47.1329999999999	-0.583	0.0694670000000001	0.730533	
-0.5704	26.7839	0.3134	0.0125999999999999	46.5625999999999	-0.5704	-0.0080825999999996	0.7919174	
-0.5704	26.7839	0.3134	0.0	45.9921999999999	-0.5704	0.0680878000000001	0.7319122	
-0.5575	26.9265	0.2343	0.0129	45.4346999999999	-0.5575	-0.0113347000000001	0.7886653	
-0.5439	27.0584	2.1385	0.0135999999999999	44.8907999999999	-0.5439	-0.0177107999999996	0.7822892	
-0.5439	27.0584	2.1385	0.0	44.3468999999999	-0.5439	0.0644331000000001	0.7355669	
-0.53	27.1746	-0.0064	0.0139	43.8168999999999	-0.53	-0.0212169000000001	0.7787831	
-0.53	27.1746	-0.0064	0.0	43.2868999999999	-0.53	0.0627131000000001	0.7372869	
-0.516	27.3174	-0.0941	0.014	42.7708999999999	-0.516	-0.0235709	0.7764291	
-0.516	27.3174	-0.0941	0.0	42.2548999999999	-0.516	0.0609451000000001	0.7390549	
-0.5012	27.4441	-0.1529	0.0148	41.7537	-0.5012	-0.0303137000000002	0.7696863	
-0.5012	27.4441	-0.1529	0.0	41.2525	-0.5012	0.0589875	0.7410125	
-0.4848	27.5788	-0.3215	0.0164	40.7677	-0.4848	-0.0422076999999998	0.7577923	
-0.4664	27.7047	1.911	0.0184	40.3013	-0.4664	-0.0574213000000001	0.7425787	
-0.4664	27.7047	1.911	0.0	39.8349	-0.4664	0.0534451	0.7465549	
-0.4465	27.8246	-0.9992	0.0199	39.3884	-0.4465	-0.0694883999999998	0.7305116	
-0.4465	27.8246	-0.9992	0.0	38.9419	-0.4465	0.0503581000000001	0.7496419	
-0.4256	27.9473	-1.3009	0.0209	38.5163	-0.4256	-0.0787963000000001	0.7212037	
-0.4256	27.9473	-1.3009	0.0	38.0906999999999	-0.4256	0.0470293000000001	0.7529707	
-0.4033	28.0635	-1.5336	0.0223	37.6873999999999	-0.4033	-0.0908273999999999	0.7091726	
-0.379	28.1792	1.6121	0.0243	37.3083999999999	-0.379	-0.1073084	0.6926916	
-0.379	28.1792	1.6121	0.0	36.9294	-0.379	0.0388706000000001	0.7611294	
-0.3537	28.3049	-2.2464	0.0253	36.5756999999999	-0.3537	-0.1176357	0.6823643	
-0.3537	28.3049	-2.2464	0.0	36.2219999999999	-0.3537	0.0345180000000001	0.765482	
-0.3276	28.4025	-2.5046	0.0261	35.8943999999999	-0.3276	-0.1269744	0.6730256	
-0.3276	28.4025	-2.5046	0.0	35.5668	-0.3276	0.0299532000000001	0.7700468	
-0.3018	28.5104	-2.738	0.0258	35.265	-0.3018	-0.129705	0.670295	
-0.3018	28.5104	-2.738	0.0	34.9632	-0.3018	0.0253968000000001	0.7746032	
-0.2766	28.6088	-2.8063	0.0252	34.6865999999999	-0.2766	-0.1305666	0.6694334	
-0.2511	28.7124	1.0713	0.0255	34.4354999999999	-0.2511	-0.1372155	0.6627845	
-0.2511	28.7124	1.0713	0.0	34.1843999999999	-0.2511	0.0160356000000001	0.7839644	
-0.2263	28.8484	-2.9941	0.0248	33.9580999999999	-0.2263	-0.1374981	0.6625019	
-0.2263	28.8484	-2.9941	0.0	33.7317999999999	-0.2263	0.0115282000000001	0.7884718	
-0.2023	28.9294	-3.0011	0.024	33.5294999999999	-0.2023	-0.1370695	0.6629305	
-0.2023	28.9294	-3.0011	0.0	33.3271999999999	-0.2023	0.00713280000000006	0.7928672	
-0.1791	29.0375	-2.9904	0.0232	33.1480999999999	-0.1791	-0.1365281	0.6634719	
-0.1791	29.0375	-2.9904	0.0	32.9689999999999	-0.1791	0.00285100000000006	0.797149	
-0.1568	29.1314	-2.9769	0.0223	32.8121999999999	-0.1568	-0.1352522	0.6647478	
-0.1343	29.2342	0.5076	0.0225	32.6778999999999	-0.1343	-0.1408179	0.6591821	
-0.1343	29.2342	0.5076	0.0	32.5435999999999	-0.1343	-0.00568359999999994	0.7943164	
-0.1127	29.3766	-3.0841	0.0216	32.4308999999999	-0.1127	-0.1394909	0.6605091	
-0.1127	29.3766	-3.0841	0.0	32.3181999999999	-0.1127	-0.00977819999999995	0.7902218	
-0.092	29.4542	-3.0509	0.0207	32.2261999999999	-0.092	-0.1380262	0.6619738	
-0.092	29.4542	-3.0509	0.0	32.1342	-0.092	-0.0137342	0.7862658	
-0.0722	29.5622	-3.0143	0.0198	32.0619999999999	-0.0722	-0.136422	0.663578	
-0.0722	29.5622	-3.0143	0.0	31.9897999999999	-0.0722	-0.0175497999999999	0.7824502	
-0.0534	29.6553	-2.9742	0.0188	31.9363999999999	-0.0534	-0.1340564	0.6659436	
-0.0347	29.7576	-0.0024	0.0187	31.9016999999999	-0.0347	-0.1371617	0.6628383	
-0.0347	29.7576	-0.0024	0.0	31.8669999999999	-0.0347	-0.0249269999999999	0.775073	
-0.017	29.8941	-2.9927	0.0177	31.8499999999999	-0.017	-0.13465	0.66535	
-0.017	29.8941	-2.9927	0.0	31.8329999999999	-0.017	-0.028433	0.771567	
-0.0002	29.9758	-2.9299	0.0168	31.8327999999999	-0.0002	-0.1325928	0.6674072	
-0.0002	29.9758	-2.9299	0.0	31.8325999999999	-0.0002	-0.0317925999999999	0.7682074	
0.0155	30.0824	-2.8785	0.0157	31.8480999999999	0.0155	-0.1291481	0.6708519	
0.0155	30.0824	-2.8785	0.0	31.8635999999999	0.0155	-0.0349635999999999	0.7650364	
0.0303	30.1775	-2.7924	0.0148	31.8938999999999	0.0303	-0.1267539	0.6732461	
0.0447	30.2804	-0.4378	0.0144	31.9385999999999	0.0447	-0.1272786	0.6727214	
0.0447	30.2804	-0.4378	0.0	31.9832999999999	0.0447	-0.0409233	0.7590767	
0.0582	30.4098	-2.7456	0.0135	32.0414999999999	0.0582	-0.1246815	0.6753185	
0.0582	30.4098	-2.7456	0.0	32.0996999999999	0.0582	-0.0437397	0.7562603	
0.0706	30.4977	-2.6807	0.0124	32.1702999999999	0.0706	-0.1206903	0.6793097	
0.0706	30.4977	-2.6807	0.0	32.2408999999999	0.0706	-0.0463608999999999	0.7536391	
0.082	30.6037	-2.5809	0.0114	32.3228999999999	0.082	-0.1171229	0.6828771	
0.082	30.6037	-2.5809	0.0	32.4048999999999	0.082	-0.0488049	0.7511951	
0.0924	30.7026	-2.4917	0.0104	32.4972999999999	0.0924	-0.1133773	0.6866227	
0.1023	30.8067	-0.7838	0.00990000000000001	32.5995999999999	0.1023	-0.1124596	0.6875404	
0.1023	30.8067	-0.7838	0.0	32.7018999999999	0.1023	-0.0531618999999999	0.7468381	
0.1113	30.93	-2.3752	0.00899999999999999	32.8131999999999	0.1113	-0.1090732	0.6909268	
0.1113	30.93	-2.3752	0.0	32.9244999999999	0.1113	-0.0551844999999999	0.7448155	
0.1192	31.025	-2.2905	0.0079	33.0436999999999	0.1192	-0.1042837	0.6957163	
0.1192	31.025	-2.2905	0.0	33.1628999999999	0.1192	-0.0570028999999999	0.7429971	
0.1263	31.1321	-2.1708	0.0071	33.2891999999999	0.1263	-0.1011492	0.6988508	
0.1326	31.2356	-0.9887	0.0063	33.4217999999999	0.1326	-0.0977417999999999	0.7022582	
0.1326	31.2356	-0.9887	0.0	33.5543999999999	0.1326	-0.0600743999999999	0.7399256	
0.1381	31.3557	-2.0072	0.0055	33.6924999999999	0.1381	-0.0943125	0.7056875	
0.1381	31.3557	-2.0072	0.0	33.8305999999999	0.1381	-0.0614505999999999	0.7385494	
0.1427	31.456	-1.9215	0.00459999999999999	33.9732999999999	0.1427	-0.0901132999999999	0.7098867	
0.1427	31.456	-1.9215	0.0	34.1159999999999	0.1427	-0.0626559999999999	0.737344	
0.1464	31.5649	-1.8165	0.00370000000000001	34.2623999999999	0.1464	-0.0857424	0.7142576	
0.1464	31.5649	-1.8165	0.0	34.4087999999999	0.1464	-0.0636887999999999	0.7363112	
0.1492	31.6712	-1.7072	0.0028	34.5579999999999	0.1492	-0.0811979999999999	0.718802	
0.1513	31.7801	-1.1559	0.00209999999999999	34.7092999999999	0.1513	-0.0775692999999999	0.7224307	
0.1513	31.7801	-1.1559	0.0	34.8605999999999	0.1513	-0.0651205999999999	0.7348794	
0.1525	31.8946	-1.5029	0.00120000000000001	35.0130999999999	0.1525	-0.0727131	0.7272869	
0.1525	31.8946	-1.5029	0.0	35.1655999999999	0.1525	-0.0656655999999999	0.7343344	
0.153	32.0025	-1.3815	0.0005	35.3185999999999	0.153	-0.0689185999999999	0.7310814	
0.153	32.0025	-1.3815	0.0	35.4715999999999	0.153	-0.0660715999999999	0.7339284	
0.1528	32.114	-1.2866	-0.000200000000000006	35.6243999999999	0.1528	-0.0649843999999999	0.7350156	
0.1528	32.114	-1.2866	0.0	35.7771999999999	0.1528	-0.0663371999999999	0.7336628	
0.1518	32.2251	-1.1883	-0.001	35.9289999999999	0.1518	-0.0602889999999999	0.739711	
0.1518	32.2251	-1.1883	0.0	36.0807999999999	0.1518	-0.0664407999999999	0.7335592	
0.1501	32.3374	-1.0709	-0.00169999999999998	36.2308999999999	0.1501	-0.0560509000000001	0.7439491	
0.1476	32.4504	-1.2247	-0.0025	36.3784999999999	0.1476	-0.0508984999999999	0.7491015	
0.1476	32.4504	-1.2247	0.0	36.5260999999999	0.1476	-0.0660460999999999	0.7339539	
0.1445	32.561	-0.8361	-0.00310000000000002	36.6705999999999	0.1445	-0.0469705999999998	0.7530294	
0.1445	32.561	-0.8361	0.0	36.8150999999999	0.1445	-0.0657150999999999	0.7342849	
0.1408	32.6769	-0.7379	-0.00369999999999998	36.9558999999999	0.1408	-0.0429159000000001	0.7570841	
0.1408	32.6769	-0.7379	0.0	37.0966999999999	0.1408	-0.0652566999999999	0.7347433	
0.1365	32.7921	-0.6366	-0.0043	37.2331999999999	0.1365	-0.0387331999999999	0.7612668	
0.1315	32.9083	-1.1951	-0.005	37.3646999999999	0.1315	-0.0336646999999999	0.7663353	
0.1315	32.9083	-1.1951	0.0	37.4961999999999	0.1315	-0.0637961999999999	0.7362038	
0.126	33.0171	-0.4053	-0.0055	37.6221999999999	0.126	-0.0298221999999999	0.7701778	
0.126	33.0171	-0.4053	0.0	37.7481999999999	0.126	-0.0629481999999999	0.7370518	
0.1201	33.1376	-0.3092	-0.0059	37.8682999999999	0.1201	-0.0264882999999999	0.7735117	
0.1201	33.1376	-0.3092	0.0	37.9883999999999	0.1201	-0.0620083999999999	0.7379916	
0.1137	33.2553	-0.2259	-0.0064	38.1020999999999	0.1137	-0.0224420999999999	0.7775579	
0.1137	33.2553	-0.2259	0.0	38.2157999999999	0.1137	-0.0609557999999999	0.7390442	
0.1069	33.3748	-0.1247	-0.0068	38.3226999999999	0.1069	-0.0189026999999999	0.7810973	
0.0995	33.4944	-1.0876	-0.00739999999999999	38.4221999999999	0.0995	-0.0139222	0.7860778	
0.0995	33.4944	-1.0876	0.0	38.5216999999999	0.0995	-0.0584216999999999	0.7415783	
0.0918	33.602	0.0883	-0.0077	38.6134999999999	0.0918	-0.0107734999999999	0.7892265	
0.0918	33.602	0.0883	0.0	38.7052999999999	0.0918	-0.0570652999999999	0.7429347	
0.0838	33.727	0.167	-0.00800000000000001	38.7890999999999	0.0838	-0.0075490999999999	0.7924509	
0.0838	33.727	0.167	0.0	38.8728999999999	0.0838	-0.0556328999999999	0.7443671	
0.0755	33.8475	0.2476	-0.0083	38.9483999999999	0.0755	-0.00424839999999992	0.7957516	
0.0755	33.8475	0.2476	0.0	39.0238999999999	0.0755	-0.0541238999999999	0.7458761	
0.0671	33.9703	0.3301	-0.00839999999999999	39.0909999999999	0.0671	-0.00211099999999999	0.797889	
0.0671	33.9703	0.3301	0.0	39.1580999999999	0.0671	-0.0525780999999999	0.7474219	
0.0585	34.093	0.3836	-0.0086	39.2165999999999	0.0585	0.000683400000000084	0.7993166	
0.0494	34.216	-0.8781	-0.0091	39.2659999999999	0.0494	0.00545400000000009	0.794546	
0.0494	34.216	-0.8781	0.0	39.3153999999999	0.0494	-0.0491953999999999	0.7508046	
0.0402	34.3236	0.5727	-0.0092	39.3555999999999	0.0402	0.00780440000000007	0.7921956	
0.0402	34.3236	0.5727	0.0	39.3957999999999	0.0402	-0.0474357999999999	0.7525642	
0.031	34.4487	0.6314	-0.0092	39.4267999999999	0.031	0.00957320000000007	0.7904268	
0.031	34.4487	0.6314	0.0	39.4577999999999	0.031	-0.0456577999999999	0.7543422	
0.0217	34.5682	0.6757	-0.0093	39.4794999999999	0.0217	0.0119805000000001	0.7880195	
0.0121	34.6886	-0.7051	-0.0096	39.4915999999999	0.0121	0.0156884000000001	0.7843116	
0.0121	34.6886	-0.7051	0.0	39.5036999999999	0.0121	-0.0419236999999999	0.7580763	
0.0025	34.7976	0.8285	-0.0096	39.5061999999999	0.0025	0.0175938000000001	0.7824062	
0.0025	34.7976	0.8285	0.0	39.5086999999999	0.0025	-0.0400086999999999	0.7599913	
-0.0069	34.9178	0.8762	-0.0094	39.5017999999999	-0.0069	0.0182782000000001	0.7817218	
-0.0069	34.9178	0.8762	0.0	39.4948999999999	-0.0069	-0.0381148999999999	0.7618851	
-0.0163	35.0344	0.8933	-0.0094	39.4785999999999	-0.0163	0.0201814000000001	0.7798186	
-0.0163	35.0344	0.8933	0.0	39.4622999999999	-0.0163	-0.0362022999999999	0.7637977	
-0.0255	35.1516	0.9409	-0.0092	39.4367999999999	-0.0255	0.0208632000000001	0.7791368	
-0.0349	35.2677	-0.4687	-0.0094	39.4018999999999	-0.0349	0.0239781000000001	0.7760219	
-0.0349	35.2677	-0.4687	0.0	39.3669999999999	-0.0349	-0.0323869999999999	0.767613	
-0.0441	35.3791	1.0358	-0.0092	39.3228999999999	-0.0441	0.0246971000000001	0.7753029	
-0.0441	35.3791	1.0358	0.0	39.2787999999999	-0.0441	-0.0304587999999999	0.7695412	
-0.053	35.4947	1.0538	-0.0089	39.2257999999999	-0.053	0.0247742000000001	0.7752258	
-0.053	35.4947	1.0538	0.0	39.1727999999999	-0.053	-0.0285727999999999	0.7714272	
-0.0617	35.6088	1.0557	-0.0087	39.1110999999999	-0.0617	0.0254289000000001	0.7745711	
-0.0705	35.7232	-0.278	-0.0088	39.0405999999999	-0.0705	0.0278594000000001	0.7721406	
-0.0705	35.7232	-0.278	0.0	38.9700999999999	-0.0705	-0.0248700999999999	0.7751299	
-0.079	35.836	1.1328	-0.00850000000000001	38.8910999999999	-0.079	0.0279089000000001	0.7720911	
-0.079	35.836	1.1328	0.0	38.8120999999999	-0.079	-0.0230120999999999	0.7769879	
-0.0871	35.9491	1.1341	-0.0081	38.7249999999999	-0.0871	0.0272950000000001	0.772705	
-0.0871	35.9491	1.1341	0.0	38.6378999999999	-0.0871	-0.0212178999999999	0.7787821	
-0.0949	36.0617	1.1187	-0.0078	38.5429999999999	-0.0949	0.0272370000000001	0.772763	
-0.0949	36.0617	1.1187	0.0	38.4480999999999	-0.0949	-0.0194680999999999	0.7805319	
-0.102	36.1745	1.1173	-0.0071	38.3460999999999	-0.102	0.0246539000000001	0.7753461	
-0.1073	36.2871	-0.0504	-0.00530000000000001	38.2387999999999	-0.1073	0.0150212000000002	0.7849788	
-0.1073	36.2871	-0.0504	0.0	38.1314999999999	-0.1073	-0.0166714999999999	0.7833285	
-0.1112	36.4017	0.8119	-0.00389999999999999	38.0202999999999	-0.1112	0.00761970000000001	0.7923803	
-0.1125	36.5169	0.0195	-0.00130000000000001	37.9077999999999	-0.1125	-0.00760779999999985	0.7923922	
-0.1125	36.5169	0.0195	0.0	37.7952999999999	-0.1125	-0.0152952999999999	0.7847047	
-0.1079	36.6314	0.2461	0.00460000000000001	37.6873999999999	-0.1079	-0.0437074	0.7562926	
-0.1079	36.6314	0.2461	0.0	37.5794999999999	-0.1079	-0.0159994999999999	0.7840005	
-0.1024	36.748	-0.6564	0.00549999999999999	37.4770999999999	-0.1024	-0.0499970999999998	0.7500029	
-0.1024	36.748	-0.6564	0.0	37.3746999999999	-0.1024	-0.0168946999999999	0.7831053	
-0.0946	36.8535	-0.8136	0.0078	37.2800999999999	-0.0946	-0.0651600999999999	0.7348399	
-0.0855	36.9593	0.014	0.0091	37.1945999999999	-0.0855	-0.0746945999999999	0.7253054	
-0.0855	36.9593	0.014	0.0	37.1090999999999	-0.0855	-0.0200090999999999	0.7799909	
-0.0768	37.0733	-1.431	0.00870000000000001	37.0322999999999	-0.0768	-0.0738723	0.7261277	
-0.0768	37.0733	-1.431	0.0	36.9554999999999	-0.0768	-0.0215954999999999	0.7784045	
-0.0684	37.1689	-1.4105	0.00839999999999999	36.8870999999999	-0.0684	-0.0736070999999998	0.7263929	
-0.0684	37.1689	-1.4105	0.0	36.8186999999999	-0.0684	-0.0231386999999999	0.7768613	
-0.0604	37.2682	-1.4038	0.008	36.7582999999999	-0.0604	-0.0726782999999999	0.7273217	
-0.0604	37.2682	-1.4038	0.0	36.6978999999999	-0.0604	-0.0246178999999999	0.7753821	
-0.0529	37.3665	-1.3806	0.0075	36.6449999999999	-0.0529	-0.0710649999999999	0.728935	
-0.0529	37.3665	-1.3806	0.0	36.5920999999999	-0.0529	-0.0260120999999999	0.7739879	
-0.0457	37.4652	-1.3403	0.00720000000000001	36.5463999999999	-0.0457	-0.0706063999999999	0.7293936	
-0.0457	37.4652	-1.3403	0.0	36.5006999999999	-0.0457	-0.0273606999999999	0.7726393	
-0.039	37.5641	-1.3288	0.0067	36.4616999999999	-0.039	-0.0688616999999999	0.7311383	
-0.0325	37.6634	-0.2477	0.0065	36.4291999999999	-0.0325	-0.0689291999999999	0.7310708	
-0.0325	37.6634	-0.2477	0.0	36.3966999999999	-0.0325	-0.0298966999999999	0.7701033	
-0.0265	37.7741	-1.2869	0.006	36.3701999999999	-0.0265	-0.0670701999999999	0.7329298	
-0.0265	37.7741	-1.2869	0.0	36.3436999999999	-0.0265	-0.0310436999999999	0.7689563	
-0.0209	37.8713	-1.2404	0.0056	36.3227999999999	-0.0209	-0.0657427999999999	0.7342572	
-0.0156	37.9713	-0.3398	0.0053	36.3071999999999	-0.0156	-0.0649871999999999	0.7350128	
-0.0156	37.9713	-0.3398	0.0	36.2915999999999	-0.0156	-0.0331715999999999	0.7668284	
-0.0109	38.0802	-1.1883	0.0047	36.2806999999999	-0.0109	-0.0623006999999999	0.7376993	
-0.0109	38.0802	-1.1883	0.0	36.2697999999999	-0.0109	-0.0340897999999999	0.7659102	
-0.0066	38.1782	-1.1212	0.0043	36.2631999999999	-0.0066	-0.0607431999999999	0.7392568	
-0.0066	38.1782	-1.1212	0.0	36.2565999999999	-0.0066	-0.0349365999999999	0.7650634	
-0.0028	38.2785	-1.0822	0.0038	36.2537999999999	-0.0028	-0.0584937999999999	0.7415062	
0.0006	38.3787	-0.4371	0.0034	36.2543999999999	0.0006	-0.0567743999999999	0.7432256	
0.0006	38.3787	-0.4371	0.0	36.2549999999999	0.0006	-0.0363749999999999	0.763625	
0.0034	38.4857	-0.983	0.0028	36.2583999999999	0.0034	-0.0537383999999999	0.7462616	
0.0034	38.4857	-0.983	0.0	36.2617999999999	0.0034	-0.0369417999999999	0.7630582	
0.0058	38.5856	-0.9071	0.0024	36.2675999999999	0.0058	-0.0518275999999999	0.7481724	
0.0078	38.6872	-0.4872	0.002	36.2753999999999	0.0078	-0.0498353999999999	0.7501646	
0.0092	38.7927	-0.8594	0.0014	36.2845999999999	0.0092	-0.0465245999999999	0.7534754	
0.0102	38.8935	-0.8096	0.001	36.2947999999999	0.0102	-0.0443347999999999	0.7556652	
0.0102	38.8935	-0.8096	0.0	36.3049999999999	0.0102	-0.0383449999999999	0.761655	
0.0107	38.9953	-0.672	0.000499999999999999	36.3156999999999	0.0107	-0.0414556999999999	0.7585443	
0.0107	39.0981	-0.5223	0.0	36.3263999999999	0.0107	-0.0384663999999999	0.7615336	
0.0103	39.2022	-0.6001	-0.000399999999999999	36.3366999999999	0.0103	-0.0359966999999999	0.7640033	
0.0094	39.3052	-0.5253	-0.0009	36.3460999999999	0.0094	-0.0328260999999999	0.7671739	
0.0081	39.4088	-0.4636	-0.0013	36.3541999999999	0.0081	-0.0301741999999999	0.7698258	
0.0081	39.4088	-0.4636	0.0	36.3622999999999	0.0081	-0.0379822999999999	0.7620177	
0.0064	39.5128	-0.318	-0.0017	36.3686999999999	0.0064	-0.0274486999999999	0.7725513	
0.0043	39.618	-0.5132	-0.0021	36.3729999999999	0.0043	-0.0246329999999999	0.775367	
0.0017	39.7208	-0.2499	-0.0026	36.3746999999999	0.0017	-0.0211146999999999	0.7788853	
-0.0011	39.8264	-0.1795	-0.0028	36.3735999999999	-0.0011	-0.0193535999999999	0.7806464	
-0.0043	39.9322	-0.0915	-0.0032	36.3692999999999	-0.0043	-0.0163092999999999	0.7836907	
-0.0043	39.9322	-0.0915	0.0	36.3649999999999	-0.0043	-0.0355049999999999	0.764495	
